TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,Product Name,StoreName,GroupStore,Type,Age,Gender,Marital Status,Income
TR28535,298,2022-06-30,P4,12000,2,24000,7,Potato Chip,Buana Indah,Buana,General Trade,38,Pria,Married,8990000
TR29538,377,2022-06-30,P5,4200,2,8400,3,Thai Tea,Prima Kota,Prima,Modern Trade,53,Wanita,Single,10390000
TR35997,83,2022-06-30,P6,18000,1,18000,12,Cashew,Prestasi Utama,Prestasi,General Trade,34,Pria,Married,10880000
TR37281,44,2022-06-30,P10,15000,3,45000,6,Cheese Stick,Lingga,Lingga,Modern Trade,40,Wanita,Married,10650000
TR46876,108,2022-06-30,P7,9400,6,56400,13,Coffee Candy,Buana,Buana,General Trade,25,Wanita,Single,6870000
TR49903,439,2022-06-30,P5,4200,4,16800,8,Thai Tea,Sinar Harapan,Harapan Baru,General Trade,35,Wanita,Single,12340000
TR63810,44,2022-06-30,P5,4200,4,16800,4,Thai Tea,Gita Ginara,Gita,General Trade,40,Wanita,Married,10650000
TR76052,262,2022-06-30,P8,16000,2,32000,3,Oat,Prima Kota,Prima,Modern Trade,34,Pria,Married,5610000
TR13063,242,2022-07-01,P5,4200,3,12600,10,Thai Tea,Harapan Baru,Harapan Baru,General Trade,56,Pria,Married,6980000
TR13980,306,2022-07-01,P5,4200,2,8400,12,Thai Tea,Prestasi Utama,Prestasi,General Trade,49,Wanita,Married,16520000
TR14209,109,2022-07-01,P7,9400,3,28200,5,Coffee Candy,Bonafid,Gita,General Trade,35,Pria,Married,10040000
TR15338,168,2022-07-01,P9,10000,7,70000,10,Yoghurt,Harapan Baru,Harapan Baru,General Trade,27,Wanita,Married,4880000
TR18491,122,2022-07-01,P8,16000,1,16000,12,Oat,Prestasi Utama,Prestasi,General Trade,26,Pria,Single,140000
TR20122,396,2022-07-01,P3,7500,3,22500,2,Crackers,Prima Kelapa Dua,Prima,Modern Trade,36,Pria,Married,9180000
TR26498,14,2022-07-01,P9,10000,5,50000,10,Yoghurt,Harapan Baru,Harapan Baru,General Trade,58,Pria,Married,10180000
TR27011,390,2022-07-01,P3,7500,4,30000,5,Crackers,Bonafid,Gita,General Trade,20,Pria,Single,370000
TR35672,63,2022-07-01,P10,15000,3,45000,11,Cheese Stick,Sinar Harapan,Prestasi,General Trade,58,Wanita,Married,10780000
TR36833,41,2022-07-01,P3,7500,2,15000,14,Crackers,Priangan,Priangan,Modern Trade,51,Wanita,Married,16420000
TR4110,445,2022-07-01,P2,3200,7,22400,1,Ginger Candy ,Prima Tendean,Prima,Modern Trade,51,Wanita,Married,14480000
TR43466,118,2022-07-01,P8,16000,1,16000,13,Oat,Buana,Buana,General Trade,20,Pria,Single,3280000
TR44592,238,2022-07-01,P4,12000,3,36000,8,Potato Chip,Sinar Harapan,Harapan Baru,General Trade,26,Wanita,Single,6610000
TR46432,335,2022-07-01,P3,7500,1,7500,9,Crackers,Lingga,Lingga,Modern Trade,29,Pria,Single,4740000
TR5410,94,2022-07-01,P2,3200,7,22400,3,Ginger Candy ,Prima Kota,Prima,Modern Trade,53,Wanita,Married,12940000
TR60066,251,2022-07-01,P10,15000,4,60000,7,Cheese Stick,Buana Indah,Buana,General Trade,45,Pria,Married,3380000
TR60222,206,2022-07-01,P9,10000,5,50000,5,Yoghurt,Bonafid,Gita,General Trade,68,Wanita,Married,830000
TR60228,1,2022-07-01,P3,7500,5,37500,9,Crackers,Lingga,Lingga,Modern Trade,55,Pria,Married,5120000
TR68742,214,2022-07-01,P2,3200,7,22400,11,Ginger Candy ,Sinar Harapan,Prestasi,General Trade,52,Wanita,Married,13140000
TR71131,87,2022-07-01,P9,10000,5,50000,8,Yoghurt,Sinar Harapan,Harapan Baru,General Trade,44,Pria,Married,9570000
TR72787,293,2022-07-01,P8,16000,1,16000,2,Oat,Prima Kelapa Dua,Prima,Modern Trade,54,Wanita,Married,1040000
TR77432,431,2022-07-01,P7,9400,2,18800,11,Coffee Candy,Sinar Harapan,Prestasi,General Trade,40,Pria,Married,9510000
TR79479,107,2022-07-01,P7,9400,5,47000,7,Coffee Candy,Buana Indah,Buana,General Trade,38,Pria,Married,9850000
TR88599,438,2022-07-01,P10,15000,1,15000,3,Cheese Stick,Prima Kota,Prima,Modern Trade,36,Pria,Single,5430000
TR92085,378,2022-07-01,P10,15000,1,15000,14,Cheese Stick,Priangan,Priangan,Modern Trade,54,Wanita,Married,14660000
TR9874,348,2022-07-01,P9,10000,7,70000,1,Yoghurt,Prima Tendean,Prima,Modern Trade,29,Pria,Married,4640000
TR98897,233,2022-07-01,P6,18000,4,72000,11,Cashew,Sinar Harapan,Prestasi,General Trade,43,Pria,Married,5690000
TR17337,155,2022-07-02,P4,12000,1,12000,10,Potato Chip,Harapan Baru,Harapan Baru,General Trade,40,Wanita,Married,7170000
TR18471,17,2022-07-02,P9,10000,1,10000,5,Yoghurt,Bonafid,Gita,General Trade,35,Wanita,Married,3140000
TR19616,302,2022-07-02,P8,16000,3,48000,2,Oat,Prima Kelapa Dua,Prima,Modern Trade,51,Wanita,Married,15430000
TR34452,218,2022-07-02,P7,9400,5,47000,12,Coffee Candy,Prestasi Utama,Prestasi,General Trade,29,Wanita,Married,3520000
TR35601,356,2022-07-02,P10,15000,3,45000,9,Cheese Stick,Lingga,Lingga,Modern Trade,56,Wanita,Married,13250000
TR37048,281,2022-07-02,P3,7500,2,15000,13,Crackers,Buana,Buana,General Trade,35,Wanita,Married,3030000
TR42480,310,2022-07-02,P3,7500,6,45000,10,Crackers,Harapan Baru,Harapan Baru,General Trade,23,Wanita,Married,4170000
TR43486,125,2022-07-02,P5,4200,4,16800,7,Thai Tea,Buana Indah,Buana,General Trade,55,Pria,Married,12750000
TR46328,172,2022-07-02,P4,12000,5,60000,1,Potato Chip,Prima Tendean,Prima,Modern Trade,57,Pria,Married,8960000
TR61763,380,2022-07-02,P9,10000,3,30000,10,Yoghurt,Harapan Baru,Harapan Baru,General Trade,40,Wanita,Married,5770000
TR82925,325,2022-07-02,P5,4200,3,12600,1,Thai Tea,Prima Tendean,Prima,Modern Trade,37,Wanita,Single,3250000
TR85800,149,2022-07-02,P3,7500,1,7500,7,Crackers,Buana Indah,Buana,General Trade,61,Pria,Married,3960000
TR89488,92,2022-07-02,P5,4200,4,16800,14,Thai Tea,Priangan,Priangan,Modern Trade,60,Wanita,Married,10720000
TR91570,52,2022-07-02,P1,8800,9,79200,9,Choco Bar,Lingga,Lingga,Modern Trade,37,Wanita,Married,3730000
TR10947,174,2022-07-03,P9,10000,4,40000,13,Yoghurt,Buana,Buana,General Trade,45,Pria,Married,17340000
TR1281,81,2022-07-03,P9,10000,1,10000,13,Yoghurt,Buana,Buana,General Trade,44,Wanita,Married,19490000
TR13665,142,2022-07-03,P2,3200,6,19200,14,Ginger Candy ,Priangan,Priangan,Modern Trade,23,Pria,Single,1580000
TR16195,220,2022-07-03,P6,18000,3,54000,7,Cashew,Buana Indah,Buana,General Trade,45,Wanita,Married,16350000
TR20979,270,2022-07-03,P10,15000,5,75000,14,Cheese Stick,Priangan,Priangan,Modern Trade,49,Pria,Married,8810000
TR225,400,2022-07-03,P5,4200,2,8400,7,Thai Tea,Buana Indah,Buana,General Trade,23,Pria,Single,2790000
TR2611,360,2022-07-03,P8,16000,1,16000,9,Oat,Lingga,Lingga,Modern Trade,54,Wanita,Married,35780000
TR31751,108,2022-07-03,P7,9400,2,18800,13,Coffee Candy,Buana,Buana,General Trade,25,Wanita,Single,6870000
TR40115,299,2022-07-03,P7,9400,6,56400,1,Coffee Candy,Prima Tendean,Prima,Modern Trade,37,Pria,Married,4540000
TR456,393,2022-07-03,P9,10000,5,50000,2,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,22,Wanita,Single,0
TR49304,72,2022-07-03,P3,7500,4,30000,8,Crackers,Sinar Harapan,Harapan Baru,General Trade,26,Wanita,Single,1810000
TR63644,149,2022-07-03,P7,9400,5,47000,12,Coffee Candy,Prestasi Utama,Prestasi,General Trade,61,Pria,Married,3960000
TR66398,390,2022-07-03,P3,7500,1,7500,8,Crackers,Sinar Harapan,Harapan Baru,General Trade,20,Pria,Single,370000
TR71129,7,2022-07-03,P9,10000,2,20000,11,Yoghurt,Sinar Harapan,Prestasi,General Trade,31,Wanita,Married,4570000
TR71642,233,2022-07-03,P1,8800,4,35200,11,Choco Bar,Sinar Harapan,Prestasi,General Trade,43,Pria,Married,5690000
TR96325,13,2022-07-03,P5,4200,5,21000,12,Thai Tea,Prestasi Utama,Prestasi,General Trade,23,Wanita,Single,2030000
TR18804,217,2022-07-04,P2,3200,7,22400,7,Ginger Candy ,Buana Indah,Buana,General Trade,39,Pria,Single,6960000
TR18916,39,2022-07-04,P9,10000,7,70000,1,Yoghurt,Prima Tendean,Prima,Modern Trade,66,Pria,Married,6190000
TR2485,384,2022-07-04,P3,7500,6,45000,13,Crackers,Buana,Buana,General Trade,59,Pria,Married,4420000
TR3208,259,2022-07-04,P7,9400,6,56400,6,Coffee Candy,Lingga,Lingga,Modern Trade,59,Pria,Married,4440000
TR54646,112,2022-07-04,P10,15000,5,75000,5,Cheese Stick,Bonafid,Gita,General Trade,31,Pria,Married,4440000
TR72546,237,2022-07-04,P5,4200,5,21000,8,Thai Tea,Sinar Harapan,Harapan Baru,General Trade,35,Pria,Married,8140000
TR74803,47,2022-07-04,P9,10000,1,10000,7,Yoghurt,Buana Indah,Buana,General Trade,35,Pria,Married,9560000
TR79007,140,2022-07-04,P5,4200,3,12600,3,Thai Tea,Prima Kota,Prima,Modern Trade,54,Wanita,Married,9570000
TR16451,343,2022-07-05,P8,16000,3,48000,2,Oat,Prima Kelapa Dua,Prima,Modern Trade,29,Wanita,Married,2260000
TR19197,16,2022-07-05,P6,18000,1,18000,5,Cashew,Bonafid,Gita,General Trade,52,Wanita,Married,1180000
TR20454,266,2022-07-05,P10,15000,3,45000,6,Cheese Stick,Lingga,Lingga,Modern Trade,72,Pria,Married,4720000
TR20792,58,2022-07-05,P5,4200,5,21000,3,Thai Tea,Prima Kota,Prima,Modern Trade,27,Pria,Married,4430000
TR21762,5,2022-07-05,P9,10000,7,70000,1,Yoghurt,Prima Tendean,Prima,Modern Trade,58,Pria,Married,3570000
TR31724,409,2022-07-05,P10,15000,3,45000,9,Cheese Stick,Lingga,Lingga,Modern Trade,47,Wanita,Married,28230000
TR37789,10,2022-07-05,P4,12000,1,12000,6,Potato Chip,Lingga,Lingga,Modern Trade,34,Pria,Married,40000
TR51478,239,2022-07-05,P5,4200,2,8400,3,Thai Tea,Prima Kota,Prima,Modern Trade,41,Pria,Married,6550000
TR57847,363,2022-07-05,P1,8800,10,88000,4,Choco Bar,Gita Ginara,Gita,General Trade,35,Wanita,Married,6050000
TR69229,46,2022-07-05,P8,16000,2,32000,4,Oat,Gita Ginara,Gita,General Trade,36,Pria,Married,8310000
TR74692,89,2022-07-05,P10,15000,2,30000,9,Cheese Stick,Lingga,Lingga,Modern Trade,32,Wanita,Married,9680000
TR78634,198,2022-07-05,P5,4200,2,8400,1,Thai Tea,Prima Tendean,Prima,Modern Trade,45,Wanita,Married,10690000
TR92181,342,2022-07-05,P2,3200,3,9600,14,Ginger Candy ,Priangan,Priangan,Modern Trade,48,Pria,Married,13550000
TR93280,287,2022-07-05,P3,7500,3,22500,7,Crackers,Buana Indah,Buana,General Trade,36,Wanita,Single,370000
TR13781,54,2022-07-06,P3,7500,6,45000,1,Crackers,Prima Tendean,Prima,Modern Trade,42,Wanita,Single,9680000
TR18051,27,2022-07-06,P8,16000,2,32000,5,Oat,Bonafid,Gita,General Trade,43,Wanita,Married,17420000
TR18373,444,2022-07-06,P4,12000,2,24000,3,Potato Chip,Prima Kota,Prima,Modern Trade,53,Wanita,Married,15310000
TR27786,422,2022-07-06,P7,9400,4,37600,1,Coffee Candy,Prima Tendean,Prima,Modern Trade,21,Pria,Single,3880000
TR32727,223,2022-07-06,P8,16000,3,48000,6,Oat,Lingga,Lingga,Modern Trade,62,Pria,Single,5350000
TR35138,276,2022-07-06,P1,8800,10,88000,9,Choco Bar,Lingga,Lingga,Modern Trade,31,Pria,Married,8960000
TR5562,141,2022-07-06,P5,4200,3,12600,7,Thai Tea,Buana Indah,Buana,General Trade,65,Pria,Married,9940000
TR57283,2,2022-07-06,P5,4200,3,12600,5,Thai Tea,Bonafid,Gita,General Trade,60,Pria,Married,6230000
TR6695,220,2022-07-06,P9,10000,3,30000,8,Yoghurt,Sinar Harapan,Harapan Baru,General Trade,45,Wanita,Married,16350000
TR77916,229,2022-07-06,P3,7500,5,37500,14,Crackers,Priangan,Priangan,Modern Trade,32,Wanita,Married,10170000
TR87271,237,2022-07-06,P9,10000,2,20000,2,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,35,Pria,Married,8140000
TR87345,4,2022-07-06,P5,4200,3,12600,3,Thai Tea,Prima Kota,Prima,Modern Trade,31,Pria,Married,4870000
TR97169,158,2022-07-06,P5,4200,2,8400,14,Thai Tea,Priangan,Priangan,Modern Trade,49,Pria,Married,560000
TR2430,189,2022-07-07,P4,12000,4,48000,7,Potato Chip,Buana Indah,Buana,General Trade,59,Pria,Single,5150000
TR26517,133,2022-07-07,P10,15000,4,60000,4,Cheese Stick,Gita Ginara,Gita,General Trade,47,Pria,Married,20810000
TR27651,15,2022-07-07,P6,18000,3,54000,2,Cashew,Prima Kelapa Dua,Prima,Modern Trade,30,Wanita,Married,4520000
TR28097,355,2022-07-07,P5,4200,5,21000,10,Thai Tea,Harapan Baru,Harapan Baru,General Trade,19,Pria,Single,0
TR30435,95,2022-07-07,P8,16000,2,32000,7,Oat,Buana Indah,Buana,General Trade,52,Wanita,Married,17420000
TR36777,305,2022-07-07,P5,4200,4,16800,12,Thai Tea,Prestasi Utama,Prestasi,General Trade,29,Pria,Married,4080000
TR37642,3,2022-07-07,P7,9400,4,37600,2,Coffee Candy,Prima Kelapa Dua,Prima,Modern Trade,32,Pria,Married,9170000
TR40524,84,2022-07-07,P10,15000,3,45000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,54,Wanita,Married,18120000
TR42912,77,2022-07-07,P9,10000,6,60000,9,Yoghurt,Lingga,Lingga,Modern Trade,26,Wanita,Married,4670000
TR457,246,2022-07-07,P8,16000,1,16000,7,Oat,Buana Indah,Buana,General Trade,40,Pria,Single,21810000
TR51719,50,2022-07-07,P8,16000,3,48000,6,Oat,Lingga,Lingga,Modern Trade,31,Pria,Married,6010000
TR56456,53,2022-07-07,P5,4200,3,12600,2,Thai Tea,Prima Kelapa Dua,Prima,Modern Trade,32,Wanita,Married,7360000
TR62586,251,2022-07-07,P1,8800,3,26400,10,Choco Bar,Harapan Baru,Harapan Baru,General Trade,45,Pria,Married,3380000
TR66543,97,2022-07-07,P9,10000,1,10000,10,Yoghurt,Harapan Baru,Harapan Baru,General Trade,51,Pria,Married,20220000
TR82062,192,2022-07-07,P3,7500,3,22500,2,Crackers,Prima Kelapa Dua,Prima,Modern Trade,26,Wanita,Single,4470000
TR83991,391,2022-07-07,P2,3200,3,9600,6,Ginger Candy ,Lingga,Lingga,Modern Trade,26,Wanita,Married,4980000
TR84427,110,2022-07-07,P7,9400,3,28200,13,Coffee Candy,Buana,Buana,General Trade,19,Wanita,Married,2410000
TR91305,17,2022-07-07,P7,9400,6,56400,3,Coffee Candy,Prima Kota,Prima,Modern Trade,35,Wanita,Married,3140000
TR96589,133,2022-07-07,P7,9400,6,56400,2,Coffee Candy,Prima Kelapa Dua,Prima,Modern Trade,47,Pria,Married,20810000
TR19851,3,2022-07-08,P4,12000,3,36000,3,Potato Chip,Prima Kota,Prima,Modern Trade,32,Pria,Married,9170000
TR35585,214,2022-07-08,P7,9400,4,37600,7,Coffee Candy,Buana Indah,Buana,General Trade,52,Wanita,Married,13140000
TR38669,166,2022-07-08,P4,12000,5,60000,2,Potato Chip,Prima Kelapa Dua,Prima,Modern Trade,33,Wanita,Married,3330000
TR42976,315,2022-07-08,P2,3200,3,9600,12,Ginger Candy ,Prestasi Utama,Prestasi,General Trade,29,Pria,Married,4180000
TR4386,54,2022-07-08,P10,15000,1,15000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,42,Wanita,Single,9680000
TR46056,247,2022-07-08,P6,18000,2,36000,8,Cashew,Sinar Harapan,Harapan Baru,General Trade,33,Pria,Married,8110000
TR6198,233,2022-07-08,P7,9400,4,37600,14,Coffee Candy,Priangan,Priangan,Modern Trade,43,Pria,Married,5690000
TR64486,258,2022-07-08,P3,7500,1,7500,6,Crackers,Lingga,Lingga,Modern Trade,51,Wanita,Married,12570000
TR65593,395,2022-07-08,P5,4200,5,21000,4,Thai Tea,Gita Ginara,Gita,General Trade,28,Wanita,Married,3390000
TR71106,218,2022-07-08,P2,3200,6,19200,2,Ginger Candy ,Prima Kelapa Dua,Prima,Modern Trade,29,Wanita,Married,3520000
TR86702,388,2022-07-08,P2,3200,6,19200,12,Ginger Candy ,Prestasi Utama,Prestasi,General Trade,44,Pria,Married,16120000
TR90952,362,2022-07-08,P9,10000,3,30000,8,Yoghurt,Sinar Harapan,Harapan Baru,General Trade,25,Wanita,Single,7470000
TR97236,255,2022-07-08,P3,7500,3,22500,12,Crackers,Prestasi Utama,Prestasi,General Trade,24,Pria,Single,5780000
TR17912,152,2022-07-09,P3,7500,4,30000,8,Crackers,Sinar Harapan,Harapan Baru,General Trade,59,Pria,Married,10680000
TR19550,174,2022-07-09,P9,10000,6,60000,12,Yoghurt,Prestasi Utama,Prestasi,General Trade,45,Pria,Married,17340000
TR258,96,2022-07-09,P5,4200,3,12600,5,Thai Tea,Bonafid,Gita,General Trade,55,Wanita,Married,13670000
TR29093,232,2022-07-09,P8,16000,3,48000,6,Oat,Lingga,Lingga,Modern Trade,62,Wanita,Married,7320000
TR38700,231,2022-07-09,P6,18000,1,18000,6,Cashew,Lingga,Lingga,Modern Trade,51,Pria,Married,16590000
TR44905,170,2022-07-09,P5,4200,2,8400,10,Thai Tea,Harapan Baru,Harapan Baru,General Trade,36,Wanita,Married,7550000
TR46690,171,2022-07-09,P6,18000,3,54000,4,Cashew,Gita Ginara,Gita,General Trade,40,Wanita,Married,10050000
TR49701,414,2022-07-09,P10,15000,5,75000,3,Cheese Stick,Prima Kota,Prima,Modern Trade,21,Pria,Single,740000
TR5084,176,2022-07-09,P5,4200,4,16800,13,Thai Tea,Buana,Buana,General Trade,54,Pria,Married,18320000
TR67334,354,2022-07-09,P8,16000,3,48000,13,Oat,Buana,Buana,General Trade,53,Pria,Married,16940000
TR70093,128,2022-07-09,P9,10000,6,60000,6,Yoghurt,Lingga,Lingga,Modern Trade,0,Pria,Married,6770000
TR70098,268,2022-07-09,P8,16000,1,16000,2,Oat,Prima Kelapa Dua,Prima,Modern Trade,49,Pria,Single,5180000
TR9376,427,2022-07-09,P3,7500,2,15000,1,Crackers,Prima Tendean,Prima,Modern Trade,54,Wanita,Married,16880000
TR99503,443,2022-07-09,P6,18000,1,18000,6,Cashew,Lingga,Lingga,Modern Trade,33,Pria,Married,9280000
TR20698,343,2022-07-10,P4,12000,1,12000,5,Potato Chip,Bonafid,Gita,General Trade,29,Wanita,Married,2260000
TR32454,363,2022-07-10,P5,4200,3,12600,12,Thai Tea,Prestasi Utama,Prestasi,General Trade,35,Wanita,Married,6050000
TR32974,219,2022-07-10,P3,7500,2,15000,11,Crackers,Sinar Harapan,Prestasi,General Trade,39,Wanita,Single,9730000
TR51807,315,2022-07-10,P10,15000,1,15000,5,Cheese Stick,Bonafid,Gita,General Trade,29,Pria,Married,4180000
TR58251,279,2022-07-10,P5,4200,5,21000,4,Thai Tea,Gita Ginara,Gita,General Trade,62,Wanita,Married,5350000
TR81797,37,2022-07-10,P1,8800,10,88000,3,Choco Bar,Prima Kota,Prima,Modern Trade,51,Wanita,Married,17110000
TR90402,323,2022-07-10,P3,7500,4,30000,5,Crackers,Bonafid,Gita,General Trade,58,Wanita,Married,10550000
TR95008,319,2022-07-10,P2,3200,7,22400,8,Ginger Candy ,Sinar Harapan,Harapan Baru,General Trade,39,Wanita,Married,8820000
TR96588,221,2022-07-10,P3,7500,1,7500,4,Crackers,Gita Ginara,Gita,General Trade,23,Pria,Single,750000
TR14050,431,2022-07-11,P10,15000,3,45000,1,Cheese Stick,Prima Tendean,Prima,Modern Trade,40,Pria,Married,9510000
TR19919,143,2022-07-11,P9,10000,6,60000,4,Yoghurt,Gita Ginara,Gita,General Trade,25,Pria,Single,2870000
TR3197,96,2022-07-11,P3,7500,1,7500,9,Crackers,Lingga,Lingga,Modern Trade,55,Wanita,Married,13670000
TR61088,1,2022-07-11,P4,12000,2,24000,6,Potato Chip,Lingga,Lingga,Modern Trade,55,Pria,Married,5120000
TR61164,95,2022-07-11,P5,4200,3,12600,13,Thai Tea,Buana,Buana,General Trade,52,Wanita,Married,17420000
TR74348,20,2022-07-11,P3,7500,4,30000,14,Crackers,Priangan,Priangan,Modern Trade,43,Wanita,Married,18910000
TR9460,354,2022-07-11,P8,16000,2,32000,3,Oat,Prima Kota,Prima,Modern Trade,53,Pria,Married,16940000
TR95391,416,2022-07-11,P5,4200,4,16800,6,Thai Tea,Lingga,Lingga,Modern Trade,27,Pria,Married,3430000
TR98335,130,2022-07-11,P6,18000,4,72000,3,Cashew,Prima Kota,Prima,Modern Trade,40,Wanita,Married,9730000
TR12333,411,2022-07-12,P10,15000,5,75000,4,Cheese Stick,Gita Ginara,Gita,General Trade,19,Pria,Single,0
TR1310,306,2022-07-12,P6,18000,2,36000,8,Cashew,Sinar Harapan,Harapan Baru,General Trade,49,Wanita,Married,16520000
TR20981,121,2022-07-12,P3,7500,3,22500,14,Crackers,Priangan,Priangan,Modern Trade,26,Wanita,Single,2930000
TR29295,90,2022-07-12,P6,18000,4,72000,13,Cashew,Buana,Buana,General Trade,21,Pria,Single,0
TR30261,103,2022-07-12,P10,15000,4,60000,13,Cheese Stick,Buana,Buana,General Trade,31,Pria,Single,4010000
TR34405,133,2022-07-12,P5,4200,5,21000,2,Thai Tea,Prima Kelapa Dua,Prima,Modern Trade,47,Pria,Married,20810000
TR3631,168,2022-07-12,P4,12000,3,36000,13,Potato Chip,Buana,Buana,General Trade,27,Wanita,Married,4880000
TR42847,220,2022-07-12,P10,15000,5,75000,12,Cheese Stick,Prestasi Utama,Prestasi,General Trade,45,Wanita,Married,16350000
TR48273,6,2022-07-12,P1,8800,6,52800,10,Choco Bar,Harapan Baru,Harapan Baru,General Trade,23,Wanita,Married,2330000
TR55797,260,2022-07-12,P5,4200,5,21000,8,Thai Tea,Sinar Harapan,Harapan Baru,General Trade,33,Wanita,Single,6650000
TR76552,89,2022-07-12,P10,15000,4,60000,8,Cheese Stick,Sinar Harapan,Harapan Baru,General Trade,32,Wanita,Married,9680000
TR84344,44,2022-07-12,P9,10000,5,50000,12,Yoghurt,Prestasi Utama,Prestasi,General Trade,40,Wanita,Married,10650000
TR86305,282,2022-07-12,P8,16000,2,32000,4,Oat,Gita Ginara,Gita,General Trade,55,Wanita,Married,11380000
TR95040,175,2022-07-12,P10,15000,3,45000,1,Cheese Stick,Prima Tendean,Prima,Modern Trade,60,Wanita,Married,970000
TR12695,392,2022-07-13,P8,16000,2,32000,1,Oat,Prima Tendean,Prima,Modern Trade,45,Wanita,Married,19680000
TR23573,64,2022-07-13,P4,12000,3,36000,4,Potato Chip,Gita Ginara,Gita,General Trade,48,Pria,Married,7920000
TR35195,403,2022-07-13,P2,3200,3,9600,8,Ginger Candy ,Sinar Harapan,Harapan Baru,General Trade,30,Wanita,Married,4060000
TR3672,38,2022-07-13,P3,7500,6,45000,3,Crackers,Prima Kota,Prima,Modern Trade,56,Wanita,Married,14320000
TR43134,427,2022-07-13,P7,9400,6,56400,11,Coffee Candy,Sinar Harapan,Prestasi,General Trade,54,Wanita,Married,16880000
TR51241,107,2022-07-13,P9,10000,7,70000,12,Yoghurt,Prestasi Utama,Prestasi,General Trade,38,Pria,Married,9850000
TR52524,80,2022-07-13,P1,8800,10,88000,1,Choco Bar,Prima Tendean,Prima,Modern Trade,44,Wanita,Married,13450000
TR53333,401,2022-07-13,P4,12000,3,36000,11,Potato Chip,Sinar Harapan,Prestasi,General Trade,45,Wanita,Married,4080000
TR62617,132,2022-07-13,P7,9400,5,47000,10,Coffee Candy,Harapan Baru,Harapan Baru,General Trade,41,Wanita,Married,17690000
TR70841,71,2022-07-13,P4,12000,4,48000,10,Potato Chip,Harapan Baru,Harapan Baru,General Trade,46,Wanita,Married,12420000
TR74928,118,2022-07-13,P2,3200,3,9600,12,Ginger Candy ,Prestasi Utama,Prestasi,General Trade,20,Pria,Single,3280000
TR94022,119,2022-07-13,P2,3200,4,12800,12,Ginger Candy ,Prestasi Utama,Prestasi,General Trade,26,Pria,Single,5540000
TR2139,211,2022-07-14,P5,4200,4,16800,7,Thai Tea,Buana Indah,Buana,General Trade,29,Wanita,Married,3540000
TR37718,310,2022-07-14,P10,15000,2,30000,4,Cheese Stick,Gita Ginara,Gita,General Trade,23,Wanita,Married,4170000
TR44981,246,2022-07-14,P6,18000,3,54000,1,Cashew,Prima Tendean,Prima,Modern Trade,40,Pria,Single,21810000
TR47252,190,2022-07-14,P6,18000,1,18000,2,Cashew,Prima Kelapa Dua,Prima,Modern Trade,34,Pria,Married,8850000
TR58787,329,2022-07-14,P7,9400,4,37600,14,Coffee Candy,Priangan,Priangan,Modern Trade,19,Pria,Single,0
TR641,380,2022-07-14,P4,12000,3,36000,11,Potato Chip,Sinar Harapan,Prestasi,General Trade,40,Wanita,Married,5770000
TR68490,235,2022-07-14,P5,4200,4,16800,3,Thai Tea,Prima Kota,Prima,Modern Trade,37,Wanita,Married,5350000
TR80518,242,2022-07-14,P10,15000,1,15000,10,Cheese Stick,Harapan Baru,Harapan Baru,General Trade,56,Pria,Married,6980000
TR86403,154,2022-07-14,P5,4200,4,16800,5,Thai Tea,Bonafid,Gita,General Trade,31,Wanita,Married,8360000
TR92658,393,2022-07-14,P8,16000,1,16000,3,Oat,Prima Kota,Prima,Modern Trade,22,Wanita,Single,0
TR94823,156,2022-07-14,P3,7500,2,15000,10,Crackers,Harapan Baru,Harapan Baru,General Trade,44,Wanita,Married,3870000
TR15294,109,2022-07-15,P9,10000,1,10000,3,Yoghurt,Prima Kota,Prima,Modern Trade,35,Pria,Married,10040000
